ID_Vehicle,type,capacity,capacity_unit,consumption_rate,consumption_rate_unit,charge_efficiency,charge_power_max,charge_power_max_unit,discharge_efficiency,discharge_power_max,discharge_power_max_unit,charge_bidirectional,id_parking_at_home_profile,id_distance_profile
199875191,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199875191,199875191
199875271,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199875271,199875271
199875451,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199875451,199875451
199875871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199875871,199875871
199876131,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199876131,199876131
199876311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199876311,199876311
199876371,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199876371,199876371
199876431,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199876431,199876431
199876432,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199876432,199876432
199876511,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199876511,199876511
199876591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199876591,199876591
199876791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199876791,199876791
199876871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199876871,199876871
199876891,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199876891,199876891
199877131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199877131,199877131
199960411,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199960411,199960411
199960711,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199960711,199960711
199960712,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199960712,199960712
199960732,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199960732,199960732
199960791,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199960791,199960791
199960911,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199960911,199960911
199960971,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199960971,199960971
199961731,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199961731,199961731
199961751,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199961751,199961751
199961851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199961851,199961851
199961931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199961931,199961931
199962131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199962131,199962131
199962211,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199962211,199962211
199962331,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199962331,199962331
199962332,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199962332,199962332
199962431,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199962431,199962431
199962711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199962711,199962711
199962831,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199962831,199962831
199962832,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199962832,199962832
199962871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199962871,199962871
199962911,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199962911,199962911
199962912,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199962912,199962912
199962931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199962931,199962931
199962932,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199962932,199962932
199963591,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199963591,199963591
199963871,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199963871,199963871
199963911,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199963911,199963911
199963971,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199963971,199963971
199964011,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199964011,199964011
199964031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199964031,199964031
199964032,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199964032,199964032
199964051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199964051,199964051
199964191,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199964191,199964191
199964192,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199964192,199964192
199964291,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199964291,199964291
199964431,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199964431,199964431
199964751,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199964751,199964751
199964991,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199964991,199964991
199965111,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199965111,199965111
199965471,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199965471,199965471
199966011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199966011,199966011
199966231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199966231,199966231
199966232,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199966232,199966232
199970131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199970131,199970131
199970371,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199970371,199970371
199970471,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199970471,199970471
199970531,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199970531,199970531
199970651,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199970651,199970651
199970711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199970711,199970711
199970772,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199970772,199970772
199971011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199971011,199971011
199971171,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199971171,199971171
199971431,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199971431,199971431
199971432,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199971432,199971432
199971491,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199971491,199971491
199971591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199971591,199971591
199971711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199971711,199971711
199971712,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199971712,199971712
199971871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199971871,199971871
199971872,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199971872,199971872
199971992,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199971992,199971992
199972011,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199972011,199972011
199972491,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199972491,199972491
199972492,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199972492,199972492
199972771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199972771,199972771
199973111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199973111,199973111
199973112,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199973112,199973112
199973211,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199973211,199973211
199973351,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199973351,199973351
199973352,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199973352,199973352
199973551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199973551,199973551
199973872,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199973872,199973872
