ID_Vehicle,type,capacity,capacity_unit,consumption_rate,consumption_rate_unit,charge_efficiency,charge_power_max,charge_power_max_unit,discharge_efficiency,discharge_power_max,discharge_power_max_unit,charge_bidirectional,id_parking_at_home_profile,id_distance_profile
20096901392,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901392,20096901392
20096901401,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901401,20096901401
20096901431,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901431,20096901431
20096901441,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901441,20096901441
20096901442,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901442,20096901442
20096901471,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901471,20096901471
20096901551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901551,20096901551
20096901691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901691,20096901691
20096901692,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901692,20096901692
20096901701,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901701,20096901701
20096901771,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901771,20096901771
20096901811,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20096901811,20096901811
20096902261,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20096902261,20096902261
20097100051,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100051,20097100051
20097100061,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100061,20097100061
20097100071,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100071,20097100071
20097100072,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100072,20097100072
20097100091,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100091,20097100091
20097100121,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100121,20097100121
20097100221,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100221,20097100221
20097100222,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100222,20097100222
20097100291,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100291,20097100291
20097100311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100311,20097100311
20097100361,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100361,20097100361
20097100391,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100391,20097100391
20097100392,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100392,20097100392
20097100451,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100451,20097100451
20097100461,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100461,20097100461
20097100491,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100491,20097100491
20097100531,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100531,20097100531
20097100551,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100551,20097100551
20097100791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100791,20097100791
20097100891,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100891,20097100891
20097100892,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100892,20097100892
20097100981,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100981,20097100981
20097100991,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097100991,20097100991
20097101021,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101021,20097101021
20097101041,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101041,20097101041
20097101061,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101061,20097101061
20097101131,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101131,20097101131
20097101261,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101261,20097101261
20097101361,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101361,20097101361
20097101381,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101381,20097101381
20097101401,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101401,20097101401
20097101402,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101402,20097101402
20097101441,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101441,20097101441
20097101551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101551,20097101551
20097101561,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101561,20097101561
20097101601,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101601,20097101601
20097101651,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101651,20097101651
20097101681,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101681,20097101681
20097101721,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101721,20097101721
20097101722,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20097101722,20097101722
20102900031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102900031,20102900031
20102900051,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102900051,20102900051
20102900161,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102900161,20102900161
20102900421,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102900421,20102900421
20102900422,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102900422,20102900422
20102900531,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102900531,20102900531
20102900771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102900771,20102900771
20102900941,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102900941,20102900941
20102901011,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901011,20102901011
20102901121,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901121,20102901121
20102901241,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901241,20102901241
20102901371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901371,20102901371
20102901381,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901381,20102901381
20102901501,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901501,20102901501
20102901571,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901571,20102901571
20102901621,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901621,20102901621
20102901721,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901721,20102901721
20102901751,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901751,20102901751
20102901781,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901781,20102901781
20102901802,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901802,20102901802
20102901821,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901821,20102901821
20102901822,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901822,20102901822
20102901831,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901831,20102901831
20102901871,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901871,20102901871
20102901881,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901881,20102901881
20102901931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901931,20102901931
20102901971,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102901971,20102901971
20102902011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902011,20102902011
20102902061,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902061,20102902061
20102902111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902111,20102902111
20102902121,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902121,20102902121
20102902221,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902221,20102902221
20102902281,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902281,20102902281
20102902311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902311,20102902311
20102902461,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902461,20102902461
20102902471,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902471,20102902471
20102902472,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902472,20102902472
20102902521,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902521,20102902521
20102902551,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902551,20102902551
20102902601,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902601,20102902601
20102902691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902691,20102902691
20102902721,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902721,20102902721
20102902722,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902722,20102902722
20102902731,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902731,20102902731
20102902831,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902831,20102902831
20102902961,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902961,20102902961
20102902971,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102902971,20102902971
20102903051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903051,20102903051
20102903111,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903111,20102903111
20102903161,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903161,20102903161
20102903211,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903211,20102903211
20102903231,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903231,20102903231
20102903281,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903281,20102903281
20102903282,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903282,20102903282
20102903283,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903283,20102903283
20102903361,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903361,20102903361
20102903401,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903401,20102903401
20102903501,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903501,20102903501
20102903502,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903502,20102903502
20102903541,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903541,20102903541
20102903601,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903601,20102903601
20102903602,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903602,20102903602
20102903611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903611,20102903611
20102903631,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903631,20102903631
20102903641,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903641,20102903641
20102903741,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903741,20102903741
20102903771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903771,20102903771
20102903881,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903881,20102903881
20102903941,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903941,20102903941
20102903951,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102903951,20102903951
20102904061,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904061,20102904061
20102904071,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904071,20102904071
20102904271,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904271,20102904271
20102904351,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904351,20102904351
20102904481,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904481,20102904481
20102904491,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904491,20102904491
20102904531,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904531,20102904531
20102904572,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904572,20102904572
20102904581,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904581,20102904581
20102904611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904611,20102904611
20102904761,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904761,20102904761
20102904921,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904921,20102904921
20102904922,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102904922,20102904922
20102905021,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905021,20102905021
20102905031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905031,20102905031
20102905051,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905051,20102905051
20102905111,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905111,20102905111
20102905112,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905112,20102905112
20102905131,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905131,20102905131
20102905161,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905161,20102905161
20102905191,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905191,20102905191
20102905221,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905221,20102905221
20102905231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905231,20102905231
20102905251,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905251,20102905251
20102905281,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905281,20102905281
20102905341,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905341,20102905341
20102905342,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905342,20102905342
20102905351,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905351,20102905351
20102905391,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905391,20102905391
20102905421,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905421,20102905421
20102905422,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905422,20102905422
20102905481,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905481,20102905481
20102905521,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905521,20102905521
20102905541,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905541,20102905541
20102905611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905611,20102905611
20102905621,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905621,20102905621
20102905631,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905631,20102905631
20102905651,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905651,20102905651
20102905652,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905652,20102905652
20102905741,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905741,20102905741
20102905921,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102905921,20102905921
20102906001,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906001,20102906001
20102906021,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906021,20102906021
20102906051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906051,20102906051
20102906061,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906061,20102906061
20102906081,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906081,20102906081
20102906181,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906181,20102906181
20102906231,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906231,20102906231
20102906381,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906381,20102906381
20102906382,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906382,20102906382
20102906502,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906502,20102906502
20102906503,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906503,20102906503
20102906571,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906571,20102906571
20102906581,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906581,20102906581
20102906601,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906601,20102906601
20102906611,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906611,20102906611
20102906641,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906641,20102906641
20102906651,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906651,20102906651
20102906761,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906761,20102906761
20102906771,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906771,20102906771
20102906791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906791,20102906791
20102906792,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906792,20102906792
20102906961,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906961,20102906961
20102906981,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906981,20102906981
20102906982,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102906982,20102906982
20102907071,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907071,20102907071
20102907111,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907111,20102907111
20102907191,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907191,20102907191
20102907351,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907351,20102907351
20102907412,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907412,20102907412
20102907421,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907421,20102907421
20102907461,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907461,20102907461
20102907571,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907571,20102907571
20102907601,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907601,20102907601
20102907691,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907691,20102907691
20102907731,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907731,20102907731
20102907791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907791,20102907791
20102907811,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907811,20102907811
20102907851,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907851,20102907851
20102907961,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20102907961,20102907961
20102908051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20102908051,20102908051
