bc_index,building_categories_index,climate_region_index,Af,gebaudebauweise_fbw,Hop,Htr_w,Hve,CM_factor,Am_factor,Tset,average_effective_area_wind_west_east_red_cool,average_effective_area_wind_south_red_cool,average_effective_area_wind_north_red_cool,spec_int_gains_cool_watt,hwb_norm,user_profile
DUE to the large number of rows the FULL data are exported in binary format only (Total number of rows: 5970)
2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.695548858642578125e+02,1.500000000000000000e+01,1.207506561279296875e+02,7.545664215087890625e+01,4.796368408203125000e+01,1.144147644042968750e+02,2.500000000000000000e+00,2.000000000000000000e+01,5.669365406036376953e+00,2.663629531860351562e+00,1.660136342048645020e+00,4.250000000000000000e+00,1.556261901855468750e+02,1.000000000000000000e+00
2.700000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.552686767578125000e+02,6.000000000000000000e+01,5.094968566894531250e+02,1.943604125976562500e+02,7.221040344238281250e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.151371479034423828e+01,5.742095947265625000e+00,3.155307054519653320e+00,4.250000000000000000e+00,3.827171936035156250e+02,1.000000000000000000e+00
2.800000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.552686767578125000e+02,6.000000000000000000e+01,3.465410766601562500e+02,1.436462554931640625e+02,7.221040344238281250e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.761889457702636719e+00,4.684617042541503906e+00,2.794700622558593750e+00,4.250000000000000000e+00,2.614570312500000000e+02,1.000000000000000000e+00
2.900000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.552686767578125000e+02,6.000000000000000000e+01,5.350236816406250000e+02,1.969130859375000000e+02,7.221040344238281250e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.151371479034423828e+01,5.742095947265625000e+00,3.155307054519653320e+00,4.250000000000000000e+00,3.985819702148437500e+02,1.000000000000000000e+00
3.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.552686767578125000e+02,6.000000000000000000e+01,3.201650390625000000e+02,9.269790649414062500e+01,7.221040344238281250e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.761889457702636719e+00,4.684617042541503906e+00,2.794700622558593750e+00,4.250000000000000000e+00,2.154784393310546875e+02,1.000000000000000000e+00
3.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,4.998772583007812500e+02,1.866435241699218750e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.097139644622802734e+01,5.471631526947021484e+00,3.006685733795166016e+00,4.250000000000000000e+00,4.117102966308593750e+02,1.000000000000000000e+00
3.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,4.998772583007812500e+02,1.538461303710937500e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.097139644622802734e+01,5.471631526947021484e+00,3.006685733795166016e+00,4.250000000000000000e+00,3.900900573730468750e+02,1.000000000000000000e+00
3.300000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,2.236708068847656250e+02,1.207592468261718750e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.302084922790527344e+00,4.463962078094482422e+00,2.663064718246459961e+00,4.250000000000000000e+00,1.946285095214843750e+02,1.000000000000000000e+00
3.400000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,5.230560302734375000e+02,1.889613952636718750e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.097139644622802734e+01,5.471631526947021484e+00,3.006685733795166016e+00,4.250000000000000000e+00,4.275842590332031250e+02,1.000000000000000000e+00
3.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,5.230560302734375000e+02,1.889613952636718750e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.097139644622802734e+01,5.471631526947021484e+00,3.006685733795166016e+00,4.250000000000000000e+00,4.275842590332031250e+02,1.000000000000000000e+00
3.600000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,2.953775329589843750e+02,8.440980529785156250e+01,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.302084922790527344e+00,4.463962078094482422e+00,2.663064718246459961e+00,4.250000000000000000e+00,2.168749847412109375e+02,1.000000000000000000e+00
3.700000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.310041961669921875e+02,3.000000000000000000e+01,4.112806091308593750e+02,1.668945312500000000e+02,6.534646606445312500e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.009714698791503906e+01,5.035627841949462891e+00,2.767099857330322266e+00,4.250000000000000000e+00,3.467876281738281250e+02,1.000000000000000000e+00
3.800000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.310041961669921875e+02,3.000000000000000000e+01,2.129222717285156250e+02,1.118440780639648438e+02,6.534646606445312500e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.560853958129882812e+00,4.108253955841064453e+00,2.450860023498535156e+00,4.250000000000000000e+00,1.870319519042968750e+02,1.000000000000000000e+00
3.900000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.493569946289062500e+02,3.000000000000000000e+01,4.104821777343750000e+02,1.717151489257812500e+02,7.053810119628906250e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.049057960510253906e+01,5.231840133666992188e+00,2.874919176101684570e+00,4.250000000000000000e+00,3.232785949707031250e+02,1.000000000000000000e+00
4.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.493569946289062500e+02,3.000000000000000000e+01,2.748308105468750000e+02,1.163365936279296875e+02,7.053810119628906250e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.894425392150878906e+00,4.268331527709960938e+00,2.546357154846191406e+00,4.250000000000000000e+00,2.114933624267578125e+02,1.000000000000000000e+00
4.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.493569946289062500e+02,3.000000000000000000e+01,2.249594268798828125e+02,1.113494567871093750e+02,7.053810119628906250e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.894425392150878906e+00,4.268331527709960938e+00,2.546357154846191406e+00,4.250000000000000000e+00,1.798220977783203125e+02,1.000000000000000000e+00
4.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.715315551757812500e+02,3.000000000000000000e+01,3.504447021484375000e+02,1.626155090332031250e+02,7.681085205078125000e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.113263893127441406e+01,5.552046298980712891e+00,3.050873994827270508e+00,4.250000000000000000e+00,2.575449218750000000e+02,1.000000000000000000e+00
4.300000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.715315551757812500e+02,3.000000000000000000e+01,3.504447021484375000e+02,1.626155090332031250e+02,7.681085205078125000e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.113263893127441406e+01,5.552046298980712891e+00,3.050873994827270508e+00,4.250000000000000000e+00,2.575449218750000000e+02,1.000000000000000000e+00
4.400000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.715315551757812500e+02,3.000000000000000000e+01,2.414929504394531250e+02,1.184409332275390625e+02,7.681085205078125000e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,9.438794136047363281e+00,4.529567718505859375e+00,2.702202796936035156e+00,4.250000000000000000e+00,1.772270965576171875e+02,1.000000000000000000e+00
4.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.806063842773437500e+02,3.000000000000000000e+01,2.473577270507812500e+02,1.262286071777343750e+02,7.937793731689453125e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.131714153289794922e+01,5.644061088562011719e+00,3.101436376571655273e+00,4.250000000000000000e+00,1.741083831787109375e+02,1.000000000000000000e+00
4.600000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.806063842773437500e+02,3.000000000000000000e+01,2.473577270507812500e+02,1.262286071777343750e+02,7.937793731689453125e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.131714153289794922e+01,5.644061088562011719e+00,3.101436376571655273e+00,4.250000000000000000e+00,1.741083831787109375e+02,1.000000000000000000e+00
4.700000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.871678466796875000e+02,2.500000000000000000e+01,2.072068481445312500e+02,1.119852218627929688e+02,8.123404693603515625e+01,1.811949005126953125e+02,2.833333253860473633e+00,2.000000000000000000e+01,7.653229713439941406e+00,3.595705270767211914e+00,2.241062879562377930e+00,4.250000000000000000e+00,1.534687347412109375e+02,1.000000000000000000e+00
4.800000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.871678466796875000e+02,1.500000000000000000e+01,1.742815246582031250e+02,1.029886550903320312e+02,8.123404693603515625e+01,1.144147644042968750e+02,2.500000000000000000e+00,2.000000000000000000e+01,7.653229713439941406e+00,3.595705270767211914e+00,2.241062879562377930e+00,4.250000000000000000e+00,1.333085632324218750e+02,1.000000000000000000e+00
4.900000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.874449462890625000e+02,6.000000000000000000e+01,8.748162841796875000e+02,3.789088439941406250e+02,1.661764373779296875e+02,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,2.089035987854003906e+01,1.166860389709472656e+01,9.159928321838378906e+00,4.250000000000000000e+00,3.008895874023437500e+02,3.100000000000000000e+01
5.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.874449462890625000e+02,6.000000000000000000e+01,5.875505371093750000e+02,2.802397460937500000e+02,1.661764373779296875e+02,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.771186637878417969e+01,9.519684791564941406e+00,8.113080024719238281e+00,4.250000000000000000e+00,2.054697265625000000e+02,3.100000000000000000e+01
5.100000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.874449462890625000e+02,6.000000000000000000e+01,9.139792480468750000e+02,3.828251342773437500e+02,1.661764373779296875e+02,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,2.089035987854003906e+01,1.166860389709472656e+01,9.159928321838378906e+00,4.250000000000000000e+00,3.114618530273437500e+02,3.100000000000000000e+01
5.200000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.874449462890625000e+02,6.000000000000000000e+01,6.207593994140625000e+02,2.072991333007812500e+02,1.661764373779296875e+02,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.771186637878417969e+01,9.519684791564941406e+00,8.113080024719238281e+00,4.250000000000000000e+00,1.950075836181640625e+02,3.100000000000000000e+01
5.300000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.633289184570312500e+02,5.000000000000000000e+01,7.547727661132812500e+02,3.195039062500000000e+02,1.310664825439453125e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.749254608154296875e+01,9.770707130432128906e+00,7.670067310333251953e+00,4.250000000000000000e+00,3.268317565917968750e+02,3.100000000000000000e+01
5.400000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.633289184570312500e+02,5.000000000000000000e+01,7.547727661132812500e+02,2.609375000000000000e+02,1.310664825439453125e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.749254608154296875e+01,9.770707130432128906e+00,7.670067310333251953e+00,4.250000000000000000e+00,3.075152587890625000e+02,3.100000000000000000e+01
5.500000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.633289184570312500e+02,5.000000000000000000e+01,3.313032226562500000e+02,2.088294982910156250e+02,1.310664825439453125e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.483103466033935547e+01,7.971309661865234375e+00,6.793488025665283203e+00,4.250000000000000000e+00,1.569149475097656250e+02,3.100000000000000000e+01
5.600000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.633289184570312500e+02,5.000000000000000000e+01,7.856613769531250000e+02,3.225927429199218750e+02,1.310664825439453125e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.749254608154296875e+01,9.770707130432128906e+00,7.670067310333251953e+00,4.250000000000000000e+00,3.374083862304687500e+02,3.100000000000000000e+01
5.700000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.633289184570312500e+02,5.000000000000000000e+01,7.856613769531250000e+02,3.225927429199218750e+02,1.310664825439453125e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.749254608154296875e+01,9.770707130432128906e+00,7.670067310333251953e+00,4.250000000000000000e+00,3.374083862304687500e+02,3.100000000000000000e+01
5.800000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.633289184570312500e+02,5.000000000000000000e+01,4.910271606445312500e+02,1.599656066894531250e+02,1.310664825439453125e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.483103466033935547e+01,7.971309661865234375e+00,6.793488025665283203e+00,4.250000000000000000e+00,1.925195312500000000e+02,3.100000000000000000e+01
5.900000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.550559082031250000e+02,3.000000000000000000e+01,5.959645996093750000e+02,2.757851257324218750e+02,1.287262268066406250e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.549703884124755859e+01,8.656089782714843750e+00,6.795084476470947266e+00,4.250000000000000000e+00,2.699057006835937500e+02,3.100000000000000000e+01
6.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.550559082031250000e+02,3.000000000000000000e+01,3.053976745605468750e+02,1.861956176757812500e+02,1.287262268066406250e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.313914585113525391e+01,7.061961650848388672e+00,6.018503665924072266e+00,4.250000000000000000e+00,1.480301208496093750e+02,3.100000000000000000e+01
6.100000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.210042724609375000e+02,3.000000000000000000e+01,6.186826782226562500e+02,2.931925354003906250e+02,1.473816833496093750e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.658200263977050781e+01,9.262110710144042969e+00,7.270816326141357422e+00,4.250000000000000000e+00,2.472137451171875000e+02,3.100000000000000000e+01
6.200000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.210042724609375000e+02,3.000000000000000000e+01,4.053365783691406250e+02,1.978341674804687500e+02,1.473816833496093750e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.405903244018554688e+01,7.556377410888671875e+00,6.439866065979003906e+00,4.250000000000000000e+00,1.605741119384765625e+02,3.100000000000000000e+01
6.300000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.210042724609375000e+02,3.000000000000000000e+01,3.358693237304687500e+02,1.908874359130859375e+02,1.473816833496093750e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.405903244018554688e+01,7.556377410888671875e+00,6.439866065979003906e+00,4.250000000000000000e+00,1.394754028320312500e+02,3.100000000000000000e+01
6.400000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.714987182617187500e+02,3.000000000000000000e+01,5.305634765625000000e+02,2.797269287109375000e+02,1.616655578613281250e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.766132164001464844e+01,9.864978790283203125e+00,7.744071006774902344e+00,4.250000000000000000e+00,1.981729736328125000e+02,3.100000000000000000e+01
6.500000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.714987182617187500e+02,3.000000000000000000e+01,5.305634765625000000e+02,2.797269287109375000e+02,1.616655578613281250e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.766132164001464844e+01,9.864978790283203125e+00,7.744071006774902344e+00,4.250000000000000000e+00,1.981729736328125000e+02,3.100000000000000000e+01
