bc_index;building_categories_index;climate_region_index;Af;gebaudebauweise_fbw;Hop;Htr_w;Hve;CM_factor;Am_factor;Tset;average_effective_area_wind_west_east_red_cool;average_effective_area_wind_south_red_cool;average_effective_area_wind_north_red_cool;spec_int_gains_cool_watt;hwb_norm;user_profile
393;10;1;2536.985;30;3589.677;1325.732;917.993;213505.516;3;20;87.743;52.646;35.097;14;166.994;5
394;10;1;2536.985;30;3796.95;1117.066;917.993;213505.516;3;20;87.743;52.646;35.097;14;166.981;5
395;10;1;2536.985;30;2182.136;812.832;917.993;213505.516;3;20;87.743;52.646;35.097;14;99.267;5
396;10;1;2536.985;30;3673.983;1245.329;917.993;213505.516;3;20;87.743;52.646;35.097;14;166.981;5
397;10;1;2536.985;30;3796.95;1117.066;917.993;213505.516;3;20;87.743;52.646;35.097;14;166.981;5
398;10;1;2536.985;30;2182.136;812.832;917.993;213505.516;3;20;87.743;52.646;35.097;14;99.267;5
399;10;1;2536.985;30;3495.683;1321.734;527.924;213505.516;3;20;77.994;46.796;31.198;14;147.119;5
400;10;1;2536.985;30;3713.556;1099.02;527.924;213505.516;3;20;77.994;46.796;31.198;14;147.119;5
401;10;1;2536.985;30;2259.136;856.729;527.924;213505.516;3;20;77.994;46.796;31.198;14;87.513;5
402;10;1;2536.985;30;3267.173;1235.333;527.924;213505.516;3;20;77.994;46.796;31.198;14;135.954;5
403;10;1;2536.985;25;1918.034;1783.113;527.924;181194.891;2.833;20;81.927;49.156;32.771;14;107.928;5
404;10;1;2536.985;25;1800.882;1899.071;527.924;181194.891;2.833;20;81.927;49.156;32.771;14;107.941;5
405;10;1;2536.985;25;1026.676;1200.019;527.924;181194.891;2.833;20;81.927;49.156;32.771;14;57.547;5
406;11;1;324.259;30;487.229;155.586;117.331;213505.516;3;20;14.768;8.861;5.907;14;163.597;5
407;11;1;324.259;30;514.018;126.637;117.331;213505.516;3;20;14.768;8.861;5.907;14;163.586;5
408;11;1;324.259;30;410.844;123.86;117.331;213505.516;3;20;14.768;8.861;5.907;14;134.207;5
409;11;1;324.259;30;489.601;151.574;117.331;213505.516;3;20;14.768;8.861;5.907;14;163.603;5
410;11;1;324.259;30;513.477;127.218;117.331;213505.516;3;20;14.768;8.861;5.907;14;163.585;5
411;11;1;324.259;30;309.08;87.797;117.331;213505.516;3;20;14.768;8.861;5.907;14;97.308;5
412;11;1;324.259;30;481.342;160.315;117.331;213505.516;3;20;14.768;8.861;5.907;14;163.594;5
413;11;1;324.259;30;502.619;139.288;117.331;213505.516;3;20;14.768;8.861;5.907;14;163.59;5
414;11;1;324.259;30;513.477;127.218;117.331;213505.516;3;20;14.768;8.861;5.907;14;163.585;5
415;11;1;324.259;30;309.08;87.797;117.331;213505.516;3;20;14.768;8.861;5.907;14;97.308;5
416;11;1;324.259;30;428.993;131.731;117.331;213505.516;3;20;13.127;7.876;5.251;14;144.432;5
417;11;1;324.259;30;438.562;122.286;117.331;213505.516;3;20;13.127;7.876;5.251;14;144.43;5
418;11;1;324.259;30;447.638;112.061;117.331;213505.516;3;20;13.127;7.876;5.251;14;144.424;5
419;11;1;324.259;30;266.052;77.681;117.331;213505.516;3;20;13.127;7.876;5.251;14;85.999;5
420;11;1;324.259;30;398.337;122.317;117.331;213505.516;3;20;13.127;7.876;5.251;14;133.482;5
421;11;1;324.259;30;419.699;101.225;117.331;213505.516;3;20;13.127;7.876;5.251;14;133.476;5
422;11;1;324.259;30;256.278;73.83;117.331;213505.516;3;20;13.127;7.876;5.251;14;82.359;5
423;11;1;324.259;25;264.619;129.602;117.331;181194.891;2.833;20;9.377;5.626;3.751;14;106.09;5
424;11;1;324.259;25;253.739;140.229;117.331;181194.891;2.833;20;9.377;5.626;3.751;14;106.105;5
425;11;1;324.259;25;131.434;78.124;117.331;181194.891;2.833;20;9.377;5.626;3.751;14;56.748;5
426;29;1;980.784;15;3668.496;812.173;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.118;3
427;29;1;980.784;15;3668.496;812.173;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.118;3
428;29;1;980.784;15;3642.146;796.194;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.123;3
429;29;1;980.784;15;2599.595;735.006;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;232.196;3
430;29;1;980.784;15;3668.496;812.173;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.118;3
431;29;1;980.784;15;3668.496;812.173;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.118;3
432;29;1;980.784;15;3642.146;796.194;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.123;3
433;29;1;980.784;15;2271.402;642.214;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;201.454;3
434;29;1;980.784;15;3668.496;812.173;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.118;3
435;29;1;980.784;15;3668.496;812.173;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.118;3
436;29;1;980.784;15;3642.146;796.194;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.123;3
437;29;1;980.784;15;2271.402;642.214;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;201.454;3
438;29;1;980.784;15;3668.496;812.173;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.118;3
439;29;1;980.784;15;3668.496;812.173;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.118;3
440;29;1;980.784;15;3642.146;796.194;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;314.123;3
441;29;1;980.784;15;2264.921;646.792;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;201.454;3
442;29;1;980.784;15;2757.757;855.822;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;251.906;3
443;29;1;980.784;15;1697.381;413.157;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;142.696;3
444;29;1;980.784;15;2094.881;880.732;399.833;114414.766;2.5;20;38.471;23.083;15.388;9.52;205.475;3
445;29;1;980.784;15;1281.799;744.95;399.833;114414.766;2.5;20;27.479;16.488;10.992;9.52;142.714;3
446;29;1;980.784;15;1243.555;784.547;399.833;114414.766;2.5;20;27.479;16.488;10.992;9.52;142.713;3
447;30;1;206.388;15;856.719;195.486;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.855;3
448;30;1;206.388;15;856.719;195.486;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.855;3
449;30;1;206.388;15;852.888;190.644;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.859;3
450;30;1;206.388;15;608.596;179.347;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;254.158;3
451;30;1;206.388;15;856.719;195.486;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.855;3
452;30;1;206.388;15;856.719;195.486;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.855;3
453;30;1;206.388;15;852.888;190.644;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.859;3
454;30;1;206.388;15;533.315;157.162;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;220.498;3
455;30;1;206.388;15;856.719;195.486;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.855;3
456;30;1;206.388;15;856.719;195.486;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.855;3
457;30;1;206.388;15;852.888;190.644;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.859;3
458;30;1;206.388;15;533.315;157.162;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;220.498;3
459;30;1;206.388;15;856.719;195.486;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.855;3
460;30;1;206.388;15;856.719;195.486;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.855;3
461;30;1;206.388;15;852.888;190.644;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;343.859;3
462;30;1;206.388;15;531.838;158.25;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;220.498;3
463;30;1;206.388;15;644.539;207.623;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;275.74;3
464;30;1;206.388;15;402.888;101.306;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;156.168;3
465;30;1;206.388;15;490.955;213.545;84.138;114414.766;2.5;20;12.103;7.262;4.841;9.52;224.901;3
466;30;1;206.388;15;300.107;181.163;84.138;114414.766;2.5;20;8.645;5.187;3.458;9.52;156.19;3
467;30;1;206.388;15;290.532;191.009;84.138;114414.766;2.5;20;8.645;5.187;3.458;9.52;156.189;3
468;20;1;5460.696;25;3612.247;1797.07;1390.25;181194.891;2.833;20;64.083;38.45;25.633;17.92;58.159;11
469;10;1;2536.985;30;2677.361;1036.152;917.993;213505.516;3;20;87.743;52.646;35.097;14;124.244;5
470;10;1;2536.985;30;3477.065;1440.964;917.993;213505.516;3;20;87.743;52.646;35.097;14;166.985;5
471;10;1;2536.985;30;2186.368;821.957;527.924;213505.516;3;20;77.994;46.796;31.198;14;83.785;5
472;11;1;324.259;25;143.128;66.613;117.331;181194.891;2.833;20;9.377;5.626;3.751;14;56.785;5
473;10;1;2536.985;30;3595.148;1223.002;527.924;213505.516;3;20;77.994;46.796;31.198;14;147.117;5
474;10;1;2536.985;30;3492.61;1011.518;527.924;213505.516;3;20;77.994;46.796;31.198;14;135.95;5
475;24;1;5684.89;30;7023.424;2315.567;2452.416;213505.516;3;20;89.014;53.408;35.606;16.52;150.902;8
476;10;1;2536.985;25;1186.384;1041.411;527.924;181194.891;2.833;20;81.927;49.156;32.771;14;57.569;5
