ID_Vehicle,type,capacity,capacity_unit,consumption_rate,consumption_rate_unit,charge_efficiency,charge_power_max,charge_power_max_unit,discharge_efficiency,discharge_power_max,discharge_power_max_unit,charge_bidirectional,id_parking_at_home_profile,id_distance_profile
20082900371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900371,20082900371
20082900411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900411,20082900411
20082900421,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900421,20082900421
20082900441,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900441,20082900441
20082900721,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900721,20082900721
20082900801,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900801,20082900801
20082900821,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900821,20082900821
20082900841,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900841,20082900841
20082900851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082900851,20082900851
20082901011,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901011,20082901011
20082901031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901031,20082901031
20082901161,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901161,20082901161
20082901231,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901231,20082901231
20082901241,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901241,20082901241
20082901261,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901261,20082901261
20082901321,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901321,20082901321
20082901341,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901341,20082901341
20082901371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901371,20082901371
20082901461,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901461,20082901461
20082901531,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901531,20082901531
20082901532,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901532,20082901532
20082901551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901551,20082901551
20082901552,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901552,20082901552
20082901571,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901571,20082901571
20082901621,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901621,20082901621
20082901631,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901631,20082901631
20082901661,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901661,20082901661
20082901662,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901662,20082901662
20082901721,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901721,20082901721
20082901761,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901761,20082901761
20082901772,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901772,20082901772
20082901781,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901781,20082901781
20082901801,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901801,20082901801
20082901821,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901821,20082901821
20082901822,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901822,20082901822
20082901831,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901831,20082901831
20082901851,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901851,20082901851
20082901881,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901881,20082901881
20082901932,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082901932,20082901932
20082902011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902011,20082902011
20082902061,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902061,20082902061
20082902111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902111,20082902111
20082902121,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902121,20082902121
20082902151,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902151,20082902151
20082902181,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902181,20082902181
20082902271,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902271,20082902271
20082902281,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902281,20082902281
20082902311,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902311,20082902311
20082902321,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902321,20082902321
20082902341,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902341,20082902341
20082902451,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902451,20082902451
20082902461,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902461,20082902461
20082902471,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902471,20082902471
20082902472,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902472,20082902472
20082902482,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902482,20082902482
20082902521,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902521,20082902521
20082902561,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902561,20082902561
20082902601,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902601,20082902601
20082902641,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902641,20082902641
20082902681,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902681,20082902681
20082902691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902691,20082902691
20082902701,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902701,20082902701
20082902721,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902721,20082902721
20082902722,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902722,20082902722
20082902731,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902731,20082902731
20082902901,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902901,20082902901
20082902961,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902961,20082902961
20082902971,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082902971,20082902971
20082903011,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903011,20082903011
20082903022,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903022,20082903022
20082903051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903051,20082903051
20082903081,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903081,20082903081
20082903161,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903161,20082903161
20082903201,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903201,20082903201
20082903202,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903202,20082903202
20082903203,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903203,20082903203
20082903211,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903211,20082903211
20082903231,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903231,20082903231
20082903232,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903232,20082903232
20082903281,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903281,20082903281
20082903282,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903282,20082903282
20082903283,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903283,20082903283
20082903301,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903301,20082903301
20082903361,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903361,20082903361
20082903401,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903401,20082903401
20082903421,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903421,20082903421
20082903451,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903451,20082903451
20082903491,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903491,20082903491
20082903492,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903492,20082903492
20082903501,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903501,20082903501
20082903502,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903502,20082903502
20082903511,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903511,20082903511
20082903541,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903541,20082903541
20082903551,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903551,20082903551
20082903582,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903582,20082903582
20082903601,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903601,20082903601
20082903602,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903602,20082903602
20082903641,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903641,20082903641
20082903741,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903741,20082903741
20082903771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20082903771,20082903771
