Q_Heating_noDR;Q_Cooling_noDR;T_Room_noDR;Tm_t
4367,032032111156;0,0;19,999999999999993;18,364106370495154
4342,513727589521;0,0;19,999999999999996;18,371841689449756
4323,991796014699;0,0;20,0;18,378999549686498
4289,176243481305;0,0;20,0;18,38902064991827
4171,209968288375;0,0;20,000000000000007;18,428635150835866
4044,67723019839;0,0;20,000000000000004;18,47744328746832
3915,5795941030906;0,0;20,000000000000004;18,52974147798792
3815,630078716905;0,0;20,000000000000004;18,576124644269658
3767,719480304579;0,0;19,999999999999993;18,604411237681198
3780,956201384505;0,0;20,0;18,608657278859603
3838,1823502051834;0,0;20,000000000000007;18,59320260556342
3913,549078443909;0,0;20,000000000000007;18,56422945860374
3981,6414854864843;0,0;20,0;18,536604119022357
4030,241239951978;0,0;20,000000000000007;18,51406985092637
4066,2877380351106;0,0;20,000000000000007;18,496309226558093
4097,6646857468595;0,0;20,000000000000007;18,481798983664003
4125,82268646555;0,0;19,999999999999996;18,469508738383194
4156,062215519255;0,0;20,0;18,457996010076588
4183,242635813743;0,0;19,999999999999993;18,44740942059674
4206,208680255766;0,0;19,999999999999993;18,438024471913046
4223,607320945091;0,0;19,999999999999993;18,43021577032048
4240,396392491457;0,0;19,999999999999993;18,423319422850287
4242,832768116442;0,0;20,0;18,419367519314942
4250,839612292872;0,0;20,000000000000007;18,415961910520725
4255,224121944866;0,0;19,999999999999996;18,413461251497644
4256,350900599801;0,0;20,0;18,411986267317737
4258,649874378267;0,0;19,999999999999996;18,410834177329285
4230,224646469812;0,0;19,999999999999996;18,41551950987841
4134,000356548776;0,0;19,999999999999996;18,448534151874046
4010,7758172963627;0,0;20,000000000000007;18,49372557440078
3880,135616316603;0,0;20,0;18,5476082187291
3774,6572682604155;0,0;20,0;18,59646776362893
3720,840468219904;0,0;20,0;18,626015167071145
3723,784470627251;0,0;20,0;18,632257646693695
3771,8413110382917;0,0;19,99999999999999;18,617811044554127
3857,327956616323;0,0;20,000000000000004;18,586822455474646
3930,7255512969623;0,0;20,000000000000007;18,556961263173037
4002,2061942930645;0,0;20,0;18,529332876173743
4058,1996480511775;0,0;20,000000000000004;18,505520904011863
4118,404479010545;0,0;20,000000000000007;18,48293631114833
4172,078170398755;0,0;19,999999999999996;18,46210748483945
4217,473536431415;0,0;19,999999999999996;18,44360655662232
4261,087777744771;0,0;19,999999999999996;18,426605086853453
4292,205093130403;0,0;20,0;18,412528393772543
4324,305437874341;0,0;20,000000000000007;18,39977971097083
4358,953982092461;0,0;20,000000000000007;18,38727124149613
4383,068313986041;0,0;19,999999999999993;18,376703969551755
4407,851486650462;0,0;19,99999999999999;18,367015278588717
4430,341646529652;0,0;20,0;18,358172250696274
4459,826287715023;0,0;20,000000000000007;18,34855501943239
4478,510592705773;0,0;19,999999999999996;18,34040546961921
4447,154279914302;0,0;20,000000000000004;18,34200967043132
4311,636591843862;0,0;19,999999999999993;18,379744110612027
4141,0666245483735;0,0;19,999999999999996;18,435158478855396
3981,789435742169;0,0;20,0;18,499380369442697
3855,0923520940078;0,0;20,000000000000004;18,556665646366884
3793,007846423244;0,0;19,999999999999993;18,592326390415096
3801,4438588760445;0,0;20,000000000000007;18,600265846505724
3885,191608521992;0,0;20,0;18,581492318081985
3997,5690516901655;0,0;20,000000000000007;18,544116092790734
4099,8111985801215;0,0;20,0;18,50590878952838
4187,994923794555;0,0;19,99999999999999;18,471123707415853
4258,837585077066;0,0;19,999999999999996;18,441084076606824
4336,138062097091;0,0;20,0;18,41235982090056
4393,839583952659;0,0;20,0;18,38769188066583
4447,989614107539;0,0;19,99999999999999;18,365714026606106
4497,946760255712;0,0;20,0;18,345837362099815
4552,941470136601;0,0;19,999999999999993;18,326167168802062
4609,461602476032;0,0;20,0;18,30633941640169
4672,69264398306;0,0;20,000000000000007;18,28527268844096
4721,229669807904;0,0;20,0;18,26610769208078
4772,344287063062;0,0;20,0;18,24747161946111
4830,023450484492;0,0;20,000000000000004;18,22797335817843
4885,35198350881;0,0;20,0;18,208439314996895
4932,423719601576;0,0;20,0;18,19031206230366
4918,26647876549;0,0;19,999999999999993;18,183884907393665
4763,205790567664;0,0;20,00000000000001;18,22232025551455
4564,640032805035;0,0;19,999999999999993;18,282523903949116
4339,075977506885;0,0;20,00000000000001;18,36057199513706
4143,475353336812;0,0;20,0;18,43731687114259
4037,6186653337954;0,0;20,000000000000007;18,490830547756268
4035,8011475320964;0,0;20,000000000000004;18,51010522294348
4132,163909957986;0,0;19,999999999999996;18,494146126380357
4254,624027949493;0,0;20,000000000000007;18,455254975307774
4366,696954798327;0,0;20,0;18,41434183438496
4462,792589690207;0,0;20,000000000000014;18,37680559756425
4546,235887159682;0,0;20,000000000000004;18,343182338164407
4624,503868414886;0,0;19,999999999999993;18,31245603648913
4693,638433359151;0,0;20,0;18,284789586263788
4762,621875646407;0,0;19,999999999999993;18,258716066839703
4823,580795386573;0,0;20,000000000000004;18,234843256725412
4875,567882857053;0,0;20,0;18,21364588340912
4922,4613007878215;0,0;20,0;18,194697672689227
4962,154602436554;0,0;20,0;18,17814391402508
4971,330866353322;0,0;20,0;18,168083477807475
4985,164257554147;0,0;19,999999999999996;18,160544239488033
4970,130296866006;0,0;20,000000000000018;18,15927849211842
4955,478008877085;0,0;19,999999999999996;18,161159312624584
4926,685158050395;0,0;20,0;18,16709202901494
4831,393779420148;0,0;20,0;18,187040677914037
4633,254340120494;0,0;20,000000000000007;18,2481623561407
4420,662427973174;0,0;19,999999999999993;18,324314071691475
4181,60815507347;0,0;20,0;18,413434877655426
3973,3433629991982;0,0;20,0;18,4982556685943
3846,5522761188727;0,0;19,999999999999996;18,558882222635102
3818,14716159466;0,0;20,0;18,585483250178545
3874,911140161293;0,0;20,000000000000004;18,57828858792916
3964,2816361339496;0,0;20,0;18,548960543540478
4049,7739699208796;0,0;20,000000000000007;18,51702583548752
4123,562865062144;0,0;20,0;18,487937269138946
4196,610116065003;0,0;19,999999999999996;18,46043412330073
4259,79731301914;0,0;19,999999999999996;18,435444651529053
4319,990208147871;0,0;20,0;18,412259160752246
4369,058772774945;0,0;20,0;18,391917474121144
4409,076768545042;0,0;19,999999999999993;18,374594121405824
4448,084733990502;0,0;20,000000000000007;18,358990686184328
4479,793868650366;0,0;20,0;18,345527732371828
4501,701426155015;0,0;20,0;18,33485258763816
4523,881877942179;0,0;19,999999999999993;18,325557885126923
4536,521763655846;0,0;20,0;18,318616750942386
4544,569657871993;0,0;20,00000000000001;18,313673372289397
4549,503764397807;0,0;20,000000000000007;18,310290413184372
4546,464021814129;0,0;20,000000000000007;18,30908276929343
4481,757860801337;0,0;20,000000000000018;18,320082178668663
4318,198453216859;0,0;19,999999999999996;18,370151174311346
4133,827561628448;0,0;20,000000000000007;18,43493473202987
3919,5325260622967;0,0;20,0;18,513827278029293
3742,7480855180033;0,0;20,000000000000004;18,58801500645741
3647,1247736112546;0,0;19,999999999999996;18,63700143533705
3632,9324808140855;0,0;20,0;18,6556727203306
3699,751480824275;0,0;20,000000000000007;18,644290396872105
3829,3984505163226;0,0;20,0;18,606179531090604
3947,659333520972;0,0;19,999999999999996;18,56395062140785
4037,493214052258;0,0;20,000000000000007;18,52682139482825
4116,607653127349;0,0;19,999999999999993;18,494153707450963
4203,546044233321;0,0;20,00000000000001;18,462420219842468
4276,097689853817;0,0;20,0;18,433648239504723
4338,491690782546;0,0;20,0;18,408145944856596
4393,0185629278285;0,0;20,000000000000007;18,385675803436527
4445,59024669197;0,0;20,000000000000007;18,365095789057424
4482,285235612033;0,0;20,0;18,3482239436794
4524,28393703127;0,0;20,000000000000004;18,332335512784876
4558,284515568138;0,0;20,0;18,31833112180406
4596,737497923311;0,0;19,999999999999993;18,304523004886555
4628,419228308121;0,0;20,000000000000004;18,2919841032562
4657,199086478348;0,0;20,0;18,280595983815005
4675,872717898045;0,0;19,999999999999993;18,27154146385781
4621,736317453733;0,0;19,999999999999986;18,276655088738927
4458,695956866969;0,0;20,000000000000007;18,320910454494282
4269,372156919336;0,0;20,000000000000007;18,382536148848754
4059,1285116086196;0,0;20,0;18,458027135483643
3887,919349940916;0,0;20,0;18,52880345560851
3777,7092969531923;0,0;19,999999999999996;18,580609966016944
3746,1344078813477;0,0;19,99999999999999;18,60459699761703
3810,5217756377992;0,0;19,999999999999996;18,597786010465327
3920,700057583377;0,0;20,0;18,566312790370738
4012,5682062292162;0,0;19,999999999999993;18,532333008565036
4094,1627346854407;0,0;20,000000000000007;18,500849985696618
4151,546096278127;0,0;20,000000000000004;18,474824287483745
4193,034487499755;0,0;20,0;18,454336554758758
4231,4328796289055;0,0;20,0;18,43721795837746
4266,427228318035;0,0;20,000000000000004;18,42241211741533
4296,89319826258;0,0;20,000000000000007;18,409572153580342
4331,684017024944;0,0;19,999999999999996;18,396992385737825
4373,458232579049;0,0;20,000000000000004;18,38334052966027
4404,896408098269;0,0;20,000000000000007;18,37092368123682
4430,715172844989;0,0;20,0;18,3601091423013
4458,654602522187;0,0;19,999999999999993;18,349749068056656
4480,343971894722;0,0;19,999999999999993;18,34070046279921
4506,4545600745905;0,0;20,000000000000004;18,331560319749272
4515,159068036624;0,0;20,000000000000007;18,32537757173273
4477,6133027154865;0,0;20,000000000000007;18,329139224231465
4328,991679843059;0,0;20,000000000000004;18,371430425128967
4154,491969877963;0,0;19,999999999999996;18,42911931994209
3954,655461606134;0,0;19,999999999999993;18,50066418144336
3781,8170737780088;0,0;20,0;18,571079365844376
3676,6295601411166;0,0;20,000000000000004;18,621870876483268
3657,662396902872;0,0;20,000000000000004;18,64446301907186
3729,782197551089;0,0;19,999999999999996;18,634097179993407
3839,9850490027075;0,0;20,0;18,599505939770758
3934,0469942357704;0,0;20,0;18,56288277266773
4016,067141974254;0,0;19,999999999999996;18,529972699548004
4083,0637149187883;0,0;20,000000000000007;18,501557028113933
4131,971695918211;0,0;20,00000000000001;18,47856485807824
4171,5027557038875;0,0;20,000000000000014;18,4599683263482
4193,099160396097;0,0;20,000000000000007;18,446718153289932
4203,59164448196;0,0;20,0;18,438122194350015
4206,829870276005;0,0;20,000000000000007;18,433161578461842
4194,242088539887;0,0;20,00000000000001;18,432794049540266
4176,342561283595;0,0;20,000000000000014;18,435695287145105
4142,264769753104;0,0;20,0;18,443062699272755
4114,156468079563;0,0;20,0;18,451686762697037
4065,617122009413;0,0;20,0;18,46448068870148
4020,7382542876894;0,0;20,000000000000007;18,478778067206548
3965,2034727004634;0,0;20,0;18,495684511156952
3896,2580168416603;0,0;20,000000000000007;18,516695877040313
3747,551325443344;0,0;20,0;18,568045598860675
3599,9441740848424;0,0;20,0;18,6267178670167
3444,5038147107575;0,0;20,0;18,691376708271427
3316,1924179156217;0,0;20,0;18,748522839111388
3223,3581164834195;0,0;20,0;18,790820441435553
3196,554973901775;0,0;19,999999999999996;18,80973275922914
3219,267952515894;0,0;20,000000000000007;18,80616091370115
3267,622451608415;0,0;19,999999999999996;18,786259629517815
3308,6146986673552;0,0;20,0;18,76646192845522
3332,0832975408125;0,0;20,000000000000007;18,752273538444317
3349,5798390116233;0,0;20,000000000000004;18,741988258235626
3355,451113588967;0,0;20,0;18,73570813658763
3361,5451065550283;0,0;20,0;18,7314404812659
3372,8149510914504;0,0;19,999999999999993;18,727309996652306
3387,565470190825;0,0;20,00000000000001;18,722648992319808
3411,4554482784793;0,0;20,000000000000004;18,71613886704343
3433,609452385684;0,0;19,999999999999993;18,70898149602041
3465,0848496881695;0,0;19,999999999999996;18,699883830948217
3494,042760651238;0,0;20,0;18,69022712153382
3522,02478480527;0,0;20,0;18,680452581164964
3540,030659850532;0,0;20,0;18,672339574830573
3572,995551448978;0,0;20,0;18,66249547607465
3591,109843187873;0,0;20,0;18,65432813863458
3577,3609999454266;0,0;20,000000000000007;18,653091590642294
3470,410417221787;0,0;20,0;18,688488783977693
3351,9552276145273;0,0;19,999999999999996;18,73403747402849
3224,221053620998;0,0;19,999999999999996;18,788513644421723
3097,849841084636;0,0;20,0;18,842918154150958
3024,4314739127703;0,0;20,000000000000007;18,879732172889167
3029,4238733741863;0,0;20,0;18,88752228148246
3087,202455133889;0,0;20,000000000000007;18,870444022803305
3182,6531722450673;0,0;20,000000000000007;18,834382301109915
3265,9352869492395;0,0;20,0;18,798470348187035
3323,756438628833;0,0;20,000000000000007;18,770101181524623
3362,4321297890456;0,0;19,999999999999986;18,74889890591354
3395,478908417308;0,0;20,000000000000004;18,73233809814579
3422,2149143281363;0,0;19,999999999999993;18,71924326201736
3446,319563824505;0,0;19,999999999999996;18,70837740256317
3466,9500344132844;0,0;19,999999999999996;18,699252566332042
3485,7904900112326;0,0;20,000000000000007;18,691328204079596
3511,0724033743904;0,0;20,0;18,68290677640781
3522,3511653657624;0,0;20,000000000000004;18,676647745267772
3538,5720912610655;0,0;19,999999999999993;18,670642993270697
3545,1604999281976;0,0;20,0;18,66643100994942
3553,572715644396;0,0;20,000000000000004;18,66282225638819
3552,7321433750476;0,0;19,999999999999996;18,661119416590456
3553,5356946510738;0,0;20,0;18,660109531344776
3524,6899917747114;0,0;20,0;18,665201037888544
3411,6044325706443;0,0;19,999999999999993;18,705748019971153
3297,6664054003977;0,0;20,0;18,752385606997144
3175,088607664673;0,0;20,0;18,806653765470273
3061,315418188104;0,0;19,999999999999996;18,858071614396973
3000,1057454955544;0,0;20,0;18,89056705162488
3003,3560609294727;0,0;20,0;18,896054588538565
3070,5891654593947;0,0;20,0;18,876948513408685
3166,0104724276093;0,0;20,000000000000007;18,84059464754173
3251,6343632119547;0,0;20,000000000000004;18,80411980445408
3322,3399025769927;0,0;20,000000000000004;18,77323857085013
3383,4033829505283;0,0;20,000000000000007;18,746885844652894
3438,3321556013298;0,0;20,000000000000007;18,723910858241453
3491,6907124812246;0,0;20,0;18,702936516337893
3539,1601227420465;0,0;19,999999999999996;18,684003096935765
3599,1499810108157;0,0;19,999999999999996;18,663953751201966
3647,0248898235004;0,0;19,999999999999993;18,645424002726358
3711,0036626352626;0,0;20,0;18,624892881481554
3763,323962207469;0,0;20,000000000000007;18,605349162852676
3806,716304140574;0,0;20,000000000000007;18,587852014684433
3848,7660106994817;0,0;20,000000000000007;18,5716345837959
3886,973857504534;0,0;20,0;18,556735553530583
3920,3559323508757;0,0;19,999999999999996;18,54334455439071
3959,700093166214;0,0;20,0;18,52969671851631
3949,5355652769426;0,0;20,000000000000004;18,525114073863794
3825,8947689850174;0,0;19,999999999999996;18,56311996742401
3671,4888029822955;0,0;20,000000000000004;18,617823576949636
3498,9574358975424;0,0;20,0;18,688378880599902
3350,514309066797;0,0;20,0;18,755419475444636
3276,306998289964;0,0;19,999999999999996;18,797881036210335
3283,9476055923833;0,0;19,999999999999993;18,806947712783405
3379,8831860173623;0,0;20,0;18,781691251707215
3526,617122242254;0,0;20,00000000000001;18,730933023018448
3663,6121713773296;0,0;20,000000000000007;18,676861216130494
3793,1581226260223;0,0;20,000000000000004;18,62681106240044
3898,877005231026;0,0;20,000000000000004;18,58293510708181
4012,521271612037;0,0;20,0;18,540852839824556
4112,2863944541705;0,0;19,999999999999996;18,50208458345683
4212,427869487973;0,0;20,0;18,464948362884577
4310,0255833408655;0,0;20,0;18,429086903171708
4392,705738545788;0,0;19,999999999999996;18,39645295834396
4467,584494196813;0,0;20,0;18,366818227705114
4542,406639033747;0,0;19,999999999999993;18,33872906493149
4603,736371140645;0,0;19,999999999999996;18,313760109752543
4655,584720087548;0,0;19,999999999999996;18,292025383446543
4706,086535544409;0,0;20,0;18,272179207235357
4749,950300873287;0,0;20,0;18,254445813582414
4785,9028990310235;0,0;20,000000000000014;18,239159762872113
4757,775640705331;0,0;20,000000000000007;18,23688424525452
4591,353044543614;0,0;19,999999999999993;18,283547127657176
4406,52555262119;0,0;20,000000000000004;18,346931922404742
4192,959732787802;0,0;20,0;18,425319453062055
4024,946121577028;0,0;19,999999999999993;18,49888409325072
3933,291343100229;0,0;20,000000000000007;18,547243046060046
3939,0658871855953;0,0;19,999999999999996;18,56031007894908
4036,1431135601706;0,0;20,000000000000007;18,539482900525815
4171,988135254864;0,0;19,999999999999996;18,494871017025122
4305,873307065406;0,0;20,000000000000007;18,445125967777813
4421,2764462037685;0,0;19,999999999999996;18,39973475521872
4525,2754148214435;0,0;20,0;18,358541342360994
4612,571706784909;0,0;20,00000000000001;18,32238034367336
4695,7187363183675;0,0;20,0;18,28951243304538
4771,885779809967;0,0;20,00000000000001;18,259535539445757
4830,61609827717;0,0;20,000000000000004;18,234048596339992
4870,341143936272;0,0;20,00000000000001;18,21414109333869
4910,606021109754;0,0;20,000000000000007;18,196997460052664
4946,563012077343;0,0;19,999999999999993;18,18201264763518
4968,071747809335;0,0;19,999999999999993;18,17062704635366
4993,2067850911035;0,0;20,0;18,160458584998366
5014,597498373447;0,0;19,999999999999993;18,151559645950552
5041,398429044213;0,0;20,00000000000002;18,142376989660722
5045,547775856383;0,0;20,00000000000001;18,13695946119932
4982,34325865615;0,0;19,999999999999993;18,14586122026341
4790,531347101565;0,0;20,000000000000018;18,203622643783746
4559,744005034845;0,0;19,99999999999999;18,280629983027044
4298,003488036028;0,0;20,0;18,375417487567088
