Q_Heating_noDR;Q_Cooling_noDR;T_Room_noDR;Tm_t
8012,500049701103;0,0;19,99999999999999;17,000017799325654
8148,286073236059;0,0;20,000000000000014;16,937887527145143
8259,493122658167;0,0;20,000000000000018;16,884653948298663
8358,920247232736;0,0;20,000000000000014;16,83837017310923
8445,769398839204;0,0;20,0;16,798063521132754
8507,124032658478;0,0;19,999999999999996;16,765280641355304
8556,288220227785;0,0;20,0;16,738736921547645
8520,245670330223;0,0;19,999999999999982;16,729561216707392
7424,022989648947;0,0;19,999999999999993;17,1561160734106
7158,695422907956;0,0;20,000000000000007;17,297611078319502
7022,9303346347;0,0;20,0;17,348984066022968
6819,458030085293;0,0;20,000000000000004;17,428238624903
5855,092118392744;0,0;20,000000000000007;17,837055272588557
5014,90315355524;0,0;19,999999999999993;18,261400863276602
5371,531981166557;0,0;19,999999999999993;18,195938450814786
5897,021191699067;0,0;19,999999999999986;17,980532001126985
6278,972632545757;0,0;20,000000000000007;17,796555841478256
6592,871374811941;0,0;20,000000000000014;17,64142466791001
6861,351323426807;0,0;20,000000000000004;17,509999542462268
7116,45394083143;0,0;20,000000000000007;17,39416817322619
7326,528111189207;0,0;19,99999999999999;17,2944770573889
7507,815912607917;0,0;19,999999999999993;17,208598265147902
7678,581727499131;0,0;20,000000000000007;17,1322480849398
7815,463692401981;0,0;20,00000000000002;17,066794647240936
7943,9126553048645;0,0;20,000000000000004;17,00887991238562
8054,876966897031;0,0;20,000000000000007;16,95807244743833
8155,643176478671;0,0;20,000000000000007;16,91294482181756
8239,301565001604;0,0;20,000000000000014;16,87381085005513
8306,661175597952;0,0;20,0;16,840716833709713
8362,917001409045;0,0;20,000000000000004;16,81284544023253
8401,488311036386;0,0;19,999999999999982;16,790802481637556
8362,105880456993;0,0;20,00000000000002;16,784717279609232
7286,782501787944;0,0;20,00000000000001;17,201386405636708
6888,685559477307;0,0;20,000000000000007;17,396915902951587
6685,228131531848;0,0;20,000000000000018;17,48383391282709
6497,815713769024;0,0;19,99999999999999;17,558916324739037
6350,409370070086;0,0;19,999999999999996;17,63356396257272
6367,317499254421;0,0;20,000000000000004;17,656494883479176
6581,733854483343;0,0;20,000000000000025;17,598923149786383
6892,007116729638;0,0;20,000000000000004;17,480958784596073
7142,42738422203;0,0;19,999999999999993;17,373508761577057
7373,1767060778375;0,0;19,999999999999996;17,27520572152524
7581,2005423477885;0,0;19,999999999999993;17,185771497317017
7776,1721190813905;0,0;19,99999999999999;17,10347789123024
7947,7165271805015;0,0;20,000000000000014;17,029031100191126
8106,547076520682;0,0;19,999999999999993;16,961091355490016
8237,706992908657;0,0;20,0;16,901328758941336
8372,745370061277;0,0;20,000000000000014;16,84556602279789
8514,477978441475;0,0;19,99999999999999;16,790980887709125
8631,905012508412;0,0;20,0;16,741009135918627
8733,952158599426;0,0;19,999999999999993;16,696146669137292
8843,530989478273;0,0;20,000000000000007;16,652953940082345
8931,959368228792;0,0;19,999999999999996;16,614140906943025
9022,514036795605;0,0;20,00000000000001;16,577462253502883
9096,435427297714;0,0;20,000000000000007;16,54469287621435
9065,21003032558;0,0;20,00000000000001;16,531210213993706
8465,647130315041;0,0;20,000000000000007;16,74913996119436
6742,053426624095;0,0;20,0;17,466259315473152
6837,175205823903;0,0;19,99999999999998;17,505235787420318
6789,0425683565545;0,0;20,000000000000007;17,512261150068802
6525,254255590198;0,0;20,000000000000025;17,61607481549251
5793,917566231981;0,0;20,000000000000007;17,947130488234386
6032,836658256995;0,0;20,000000000000004;17,916493009349573
6540,832678813612;0,0;19,999999999999996;17,717779039030642
6899,6905195745685;0,0;20,000000000000007;17,547003480940962
7194,835898604312;0,0;19,999999999999996;17,40239116804011
7448,907594032772;0,0;20,000000000000007;17,279261044006994
7669,490121175624;0,0;19,999999999999996;17,17373129816973
7862,87301181248;0,0;19,99999999999999;17,08258290194616
8022,41438970848;0,0;20,000000000000014;17,005071834390435
8176,987331449823;0,0;19,999999999999982;16,936088534092832
8295,345538996313;0,0;20,000000000000025;16,877813812633025
8413,480638454756;0,0;20,000000000000014;16,825638164656763
8508,5586361073;0,0;20,000000000000014;16,780659553027064
8586,705570058679;0,0;19,999999999999993;16,742504881098863
8653,79596641918;0,0;20,000000000000007;16,71000902635647
8698,542589420093;0,0;19,99999999999999;16,68434512122002
8730,902193330548;0,0;19,99999999999999;16,66456060769881
8744,513146751082;0,0;19,999999999999993;16,651149160817305
8660,842868909329;0,0;20,000000000000007;16,65714216154535
7231,766922731305;0,0;19,999999999999993;17,222853675566494
7060,624830008751;0,0;20,0;17,343755483670073
6934,241118430141;0,0;20,000000000000014;17,386692845002568
6692,936653924147;0,0;20,00000000000001;17,47803786210681
6448,514756459318;0,0;19,999999999999993;17,58654709659905
6203,591535200319;0,0;20,000000000000014;17,720318493883155
5797,543101435107;0,0;19,99999999999999;17,93239362582919
6284,258899744162;0,0;20,000000000000007;17,77619191908486
6599,516099278492;0,0;20,0;17,628816333524156
6871,240041133657;0,0;19,999999999999996;17,50125541784405
7096,366583658256;0,0;19,99999999999999;17,392479259985976
7296,327000214879;0,0;20,000000000000014;17,29842481344189
7476,386967861598;0,0;20,00000000000001;17,215936690220808
7629,801496235969;0,0;19,999999999999996;17,14432364394506
7766,913106032639;0,0;20,000000000000004;17,08151492697497
7887,124430889717;0,0;20,000000000000004;17,026435148467684
8002,717907740256;0,0;20,000000000000004;16,976481073176416
8112,641433719947;0,0;20,000000000000007;16,930349671962983
8201,878707079317;0,0;20,000000000000014;16,889741513282406
8284,801913618247;0,0;19,999999999999986;16,853285691955797
8353,092245202759;0,0;19,999999999999993;16,82155682888473
8409,771178348654;0,0;20,00000000000002;16,794389637522148
8447,201499413359;0,0;20,000000000000014;16,772930645257873
8427,952947473155;0,0;20,00000000000001;16,763906788653323
6970,526253977449;0,0;19,999999999999982;17,337745417977505
7098,90200693018;0,0;20,00000000000001;17,34566282477653
6811,370620229373;0,0;20,000000000000007;17,44712805443634
5679,142370961062;0,0;20,00000000000001;17,91752966886488
4783,421109946257;0,0;20,000000000000004;18,36317390821419
3838,3713532764814;0,0;19,999999999999996;18,833183374164747
4519,074065657572;0,0;19,99999999999999;18,63129859819999
5097,550867286386;0,0;20,0;18,365991843463185
5574,060831772984;0,0;19,999999999999996;18,129251958509343
5962,910353926913;0,0;20,0;17,932077418803136
6286,336336267303;0,0;20,000000000000007;17,767926751746497
6552,302640232387;0,0;19,999999999999993;17,63180324297684
6763,635214783509;0,0;19,99999999999999;17,520419047934567
6928,296220604663;0,0;20,00000000000001;17,430619825830913
7059,301521506959;0,0;20,000000000000014;17,358506216595778
7157,69907023304;0,0;20,000000000000014;17,30170036719951
7241,834137663951;0,0;20,000000000000007;17,25587716676568
7284,459427692682;0,0;19,999999999999982;17,223012211413796
7321,899068257988;0,0;19,999999999999993;17,198325818908895
7352,674850266551;0,0;19,999999999999993;17,179351917075465
7362,337397456813;0,0;20,000000000000004;17,16704054195905
7362,52244100419;0,0;20,000000000000007;17,16004019862944
7364,642274089479;0,0;20,00000000000001;17,155732622027465
7340,001574735743;0,0;20,000000000000014;17,157294894332257
6978,586336976231;0,0;19,999999999999996;17,292855159910353
6650,6656836693455;0,0;19,99999999999999;17,437282783382184
6308,107873889098;0,0;19,999999999999993;17,590846843983076
6121,996429392224;0,0;20,000000000000007;17,68909857626031
6050,613681275179;0,0;19,999999999999986;17,737051557433883
5834,5076471611865;0,0;19,999999999999993;17,842752539126277
5996,244565262943;0,0;20,000000000000004;17,80289960411796
6199,98470329091;0,0;19,999999999999993;17,717969713435476
6400,047791652937;0,0;20,000000000000007;17,628241880442772
6553,3349815311585;0,0;19,999999999999993;17,552550624935687
6677,291788381402;0,0;19,999999999999996;17,489568996096693
6784,608241002658;0,0;19,999999999999996;17,436485150166884
6878,52274616131;0,0;19,99999999999999;17,39118127098761
6967,7367243616145;0,0;19,999999999999982;17,351045410719422
7045,942175804385;0,0;19,999999999999982;17,31562304378208
7112,558045449996;0,0;19,999999999999982;17,284751182635784
7166,5309116430535;0,0;19,999999999999996;17,258508600445815
7215,638161957741;0,0;20,000000000000014;17,23567702777405
7240,773651946137;0,0;19,999999999999996;17,218669117285444
7270,965848552195;0,0;20,000000000000007;17,20413728075879
7293,193658254427;0,0;19,99999999999998;17,192300548637707
7308,419698788682;0,0;19,999999999999982;17,183126621870297
7323,283819897209;0,0;19,999999999999986;17,175519055460928
7294,7674291066405;0,0;20,000000000000007;17,175842304671107
6552,053565904594;0,0;20,000000000000007;17,47451623319022
6458,711804935103;0,0;20,000000000000004;17,544665001682763
6372,09756977835;0,0;20,0;17,582562667964396
6153,519090223372;0,0;19,999999999999986;17,676369701836705
5866,841579712857;0,0;20,000000000000007;17,810860375288648
5853,182030808964;0,0;19,999999999999996;17,84209461471043
5899,9497736298445;0,0;20,000000000000004;17,833835257220038
6120,591349633121;0,0;20,000000000000007;17,74978498812063
6326,101305342697;0,0;19,999999999999986;17,658261847277366
6509,964927008159;0,0;19,999999999999982;17,576589240652027
6660,740605333798;0,0;20,0;17,505866401443498
6808,267381246132;0,0;20,000000000000007;17,441870507931036
6938,307257835252;0,0;20,000000000000014;17,384522659097076
7049,670571650666;0,0;19,99999999999999;17,333971357658733
7152,656737244722;0,0;19,999999999999982;17,288628293795547
7232,71168095394;0,0;19,999999999999993;17,249957464231507
7309,860909210364;0,0;19,999999999999986;17,21553605586119
7386,712499054129;0,0;19,999999999999996;17,18356885991173
7445,095096161732;0,0;20,000000000000007;17,155990096593314
7501,637317177203;0,0;20,000000000000014;17,131194754397765
7552,35217661953;0,0;20,000000000000007;17,108921522897717
7610,838098536549;0,0;20,00000000000002;17,086814386528445
7651,927359495624;0,0;19,99999999999997;17,067626103948594
7622,4121568176915;0,0;20,000000000000004;17,061554915739976
6229,08362135093;0,0;19,999999999999996;17,61319583806661
4774,613592231037;0,0;19,999999999999996;18,273823014727366
5062,432255492283;0,0;20,000000000000007;18,243248342789148
5102,832586994979;0,0;20,000000000000007;18,21601482950426
5281,560873476373;0,0;20,000000000000004;18,140441331170887
5378,672348018102;0,0;20,000000000000004;18,097668860479104
5564,83759733241;0,0;20,000000000000004;18,03530354280928
5911,2764249627635;0,0;20,0;17,89854206899646
6231,3194473136155;0,0;19,999999999999996;17,75787361015142
6500,081139026126;0,0;19,999999999999996;17,634591050534763
6723,545657812336;0,0;19,999999999999986;17,528507031754334
6938,906667493552;0,0;20,00000000000002;17,433476085163228
7111,326292636464;0,0;20,000000000000004;17,35167571492736
7266,261491056963;0,0;19,99999999999999;17,280205130105312
7404,459780048322;0,0;20,000000000000004;17,217300618516965
7540,636357556006;0,0;20,000000000000007;17,15957421573149
7671,05807366219;0,0;19,999999999999986;17,105713944857364
7804,43818537212;0,0;19,999999999999996;17,053562175825856
7911,335023538285;0,0;20,000000000000007;17,006677976782296
8017,602063747858;0,0;20,00000000000002;16,962878367633806
8129,411302052085;0,0;20,000000000000004;16,919925227005283
8234,5790300466;0,0;19,99999999999999;16,878529757041786
8325,36540034872;0,0;20,000000000000007;16,84035138961444
8329,254026599057;0,0;19,999999999999993;16,818104627856563
6975,275785524468;0,0;20,000000000000007;17,34150771596393
6960,451519922393;0,0;19,999999999999982;17,388472763831267
6812,254653293023;0,0;20,000000000000007;17,422660398807754
6479,583460409873;0,0;19,999999999999996;17,54430843583115
6336,50471936214;0,0;20,0;17,62137519608087
6167,5702463986845;0,0;20,000000000000004;17,719990597683324
6363,010111987663;0,0;20,000000000000014;17,68540154123801
6657,672695554155;0,0;19,999999999999982;17,577832638872493
6934,084189739676;0,0;20,000000000000007;17,462185684107496
7167,574622311309;0,0;19,999999999999982;17,358796717218205
7370,663934335195;0,0;19,999999999999996;17,267284260991296
7555,8277475678615;0,0;19,999999999999996;17,18540658254648
7718,793225536556;0,0;19,999999999999996;17,112588296315707
7873,667674804265;0,0;19,99999999999999;17,0462129369235
8010,197904960088;0,0;20,0;16,98646402899868
8128,086558898531;0,0;20,0;16,93349376209288
8233,674567369482;0,0;19,999999999999996;16,886358680147357
8324,538061684601;0,0;19,999999999999982;16,844918209631643
8367,967222271138;0,0;19,999999999999982;16,814404082094146
8414,772951030465;0,0;20,000000000000014;16,78952781461495
8416,871304668783;0,0;19,999999999999996;16,77510296421769
8416,528211623523;0,0;19,999999999999996;16,766991797740612
8392,780292662273;0,0;20,000000000000014;16,766255635364836
8274,080256211573;0,0;19,999999999999993;16,785112990391056
7701,313417374449;0,0;20,000000000000004;16,991901668227335
7309,918797443864;0,0;20,000000000000025;17,157081713564043
6775,855210309878;0,0;20,000000000000007;17,37515705214014
6287,805923977008;0,0;20,00000000000001;17,59199005366602
5926,390865637385;0,0;20,0;17,77065165878098
6060,490855472282;0,0;20,000000000000018;17,75194894520775
5023,321527336991;0,0;20,000000000000014;18,198908121857883
5587,797929298052;0,0;20,000000000000004;18,045808365843108
5932,105010012026;0,0;20,000000000000004;17,889836472054185
6219,074685759473;0,0;20,0;17,754933053516595
6477,1780258786985;0,0;20,000000000000004;17,63664514078733
6697,819945545228;0,0;19,99999999999999;17,533847252092944
6894,681545278306;0,0;20,000000000000014;17,44368068166429
7059,219629808439;0,0;20,000000000000007;17,365914141829982
7197,078958232042;0,0;20,000000000000018;17,299500106520423
7321,814322775917;0,0;19,99999999999999;17,241644515478576
7426,095289206906;0,0;19,99999999999998;17,191955756801885
7507,921362750705;0,0;20,000000000000004;17,150536946858438
7582,935509095439;0,0;19,99999999999999;17,114906410205638
7638,031136679816;0,0;20,000000000000004;17,085787311591094
7681,259056356273;0,0;19,99999999999999;17,062281817312464
7715,39149306021;0,0;19,99999999999999;17,04343145805553
7734,076393256814;0,0;20,000000000000007;17,02972500682326
7664,05913228553;0,0;19,999999999999993;17,033334050978713
6457,432500420485;0,0;19,999999999999996;17,508137449900982
6373,3877467668135;0,0;20,000000000000014;17,589723774893635
6165,551043905866;0,0;19,999999999999993;17,661447836777807
6059,782394841353;0,0;19,99999999999999;17,702211802074363
5857,367285866057;0,0;20,000000000000007;17,791410291154104
5734,870239464454;0,0;20,000000000000007;17,864903686080606
5826,435306523928;0,0;20,000000000000004;17,858267625366317
6100,482615977784;0,0;20,000000000000007;17,768291862463713
6363,308081608366;0,0;20,000000000000004;17,662698310497944
6568,6518851321525;0,0;20,000000000000007;17,569571613175867
6749,843667188817;0,0;20,000000000000004;17,487424970580506
6934,324990569721;0,0;19,99999999999999;17,410960729023987
7091,154315106796;0,0;20,000000000000014;17,342203722767483
7227,590915615097;0,0;20,000000000000014;17,28112160784781
7347,639707816736;0,0;20,000000000000007;17,227045766305547
7460,289045154146;0,0;19,999999999999993;17,17813814747268
7546,119484799897;0,0;19,99999999999999;17,136511376648233
7635,963118598594;0,0;19,999999999999982;17,098355132912005
7710,961082056635;0,0;20,000000000000007;17,064574381894843
7789,409648984523;0,0;20,000000000000004;17,0327105928963
7855,529720597164;0,0;19,999999999999996;17,00393398794182
7915,330256569556;0,0;19,999999999999996;16,97793139198706
7958,778653877029;0,0;19,999999999999986;16,95615455875203
7899,202480850383;0,0;20,000000000000007;16,953499025815557
7596,13242363655;0,0;20,00000000000001;17,044081502904298
7226,779286571975;0,0;20,000000000000004;17,178046391787024
6654,881544072252;0,0;19,999999999999993;17,40735099563462
6461,909202274768;0,0;19,999999999999993;17,50784758830215
6199,764324505397;0,0;20,000000000000004;17,627155307131016
5798,009676749622;0,0;20,000000000000007;17,818156458783175
5370,592366045932;0,0;19,999999999999996;18,05000864651775
5850,950157642194;0,0;20,0;17,90820995825518
6140,557286450558;0,0;20,00000000000001;17,778084931635945
6392,235905943586;0,0;20,0;17,663545613912763
6589,6765933528295;0,0;20,000000000000014;17,566637401252628
6748,010328281141;0,0;19,999999999999982;17,486061408011246
6887,786687092287;0,0;20,0;17,41774547090479
7010,3336081840025;0,0;20,000000000000007;17,359168438187854
7115,783495700078;0,0;20,000000000000004;17,308881417110243
7218,341459130749;0,0;19,999999999999996;17,263757510260834
7323,073876592118;0,0;20,000000000000014;17,221203708090563
7406,514519260607;0,0;19,99999999999999;17,183562307592926
7476,72579406048;0,0;20,0;17,150850291668576
7545,53771487049;0,0;19,999999999999996;17,1211563542932
7601,554551747642;0,0;20,000000000000007;17,095248780223866
7660,659029887392;0,0;20,00000000000003;17,070983559119174
7692,069909286583;0,0;19,999999999999982;17,052144985553106
7658,035577871005;0,0;20,000000000000014;17,047005593303872
6940,757549478049;0,0;20,000000000000018;17,315870322185425
6768,895286411872;0,0;20,000000000000004;17,39902083551176
6556,2691042414735;0,0;19,999999999999993;17,472311827920766
6338,173929842269;0,0;20,000000000000007;17,5583780932455
6022,149272462025;0,0;20,000000000000007;17,699532093483178
6083,639889063251;0,0;19,999999999999982;17,70722007518682
6232,698551673157;0,0;20,000000000000014;17,670462569662533
6391,173234663218;0,0;20,000000000000018;17,616874669966712
6574,387793198882;0,0;20,000000000000004;17,542696392779416
6730,148274243104;0,0;19,999999999999982;17,475407180034324
6861,571664924587;0,0;20,000000000000007;17,415970111184976
6964,4625220141625;0,0;20,000000000000004;17,365611693347702
7051,326125831936;0,0;20,000000000000007;17,32299576572919
7109,834863219995;0,0;19,999999999999986;17,289367557763608
7149,828672739698;0,0;20,000000000000004;17,263834298597878
7176,706582996272;0,0;20,000000000000007;17,245013853054562
7178,215471159842;0,0;20,00000000000001;17,23411332587062
7169,527061183802;0,0;20,000000000000004;17,229352602364965
7135,08054922155;0,0;20,000000000000007;17,232250555388276
7106,670058810789;0,0;19,99999999999998;17,238504489130506
7046,471948519183;0,0;19,999999999999996;17,251820044736355
6989,32473173103;0,0;19,99999999999999;17,268638264195264
6914,644767988779;0,0;20,000000000000004;17,290286490371795
6821,598923822634;0,0;19,999999999999986;17,317651502876682
4816,9764923227585;0,0;19,999999999999993;18,137146086526478
5227,242905021423;0,0;20,000000000000007;18,079953105786714
5301,428230465827;0,0;20,000000000000004;18,02918639435664
5181,046608997088;0,0;19,999999999999982;18,0643707136826
5266,961215691666;0,0;19,999999999999996;18,02807411576148
4950,654229568762;0,0;20,000000000000004;18,156703976709924
5019,741762731001;0,0;20,000000000000007;18,152270066077822
5220,181655866834;0,0;20,000000000000007;18,068529262616284
5365,6549484985735;0,0;19,999999999999996;17,994678712895748
5474,771807956328;0,0;19,999999999999996;17,93514889617122
5564,63790652024;0,0;20,000000000000004;17,886852887669022
5628,397325805432;0,0;19,999999999999996;17,849156214788444
5684,205618748609;0,0;20,000000000000018;17,81875161724876
5740,056404496033;0,0;20,000000000000018;17,79246865358898
5794,499096754965;0,0;20,000000000000004;17,76874786563898
5856,6479358597835;0,0;20,000000000000007;17,745226397115577
5911,886309253772;0,0;20,000000000000004;17,72293987682905
5976,981279393226;0,0;20,000000000000007;17,699752059908352
6035,63156155003;0,0;19,999999999999982;17,677100426981724
6090,7780809295855;0,0;20,000000000000018;17,65532129403361
6130,018388582379;0,0;20,000000000000007;17,636618943563796
6189,306081687682;0,0;19,999999999999996;17,61640333370278
6226,013079765263;0,0;20,000000000000014;17,59899754968911
6219,959838791067;0,0;19,99999999999999;17,590125872651353
6139,690209401348;0,0;20,000000000000004;17,61011239439388
5689,063352426496;0,0;20,000000000000004;17,788653441905414
5409,60946989632;0,0;19,999999999999986;17,926272136051917
5091,523406574866;0,0;19,99999999999999;18,07227464480577
4851,138158220761;0,0;20,00000000000001;18,193268450376483
4730,512214874572;0,0;19,999999999999993;18,268913066851727
4827,314650088469;0,0;19,999999999999996;18,24840175311616
5031,133099707306;0,0;20,000000000000004;18,168446180046324
5249,876460120093;0,0;19,999999999999996;18,070048146281724
5411,941591848055;0,0;20,000000000000004;17,988022772517724
5536,9387757973755;0,0;19,99999999999999;17,921286040582658
5645,06944775717;0,0;20,000000000000007;17,865943968096982
5736,055343834006;0,0;19,999999999999986;17,819837093671953
5816,03035372907;0,0;20,000000000000004;17,780746799042564
5884,63669952919;0,0;20,000000000000007;17,747475070237307
5945,132975419055;0,0;20,0;17,71881451058616
6010,015501726663;0,0;19,999999999999993;17,692052417749128
6050,741969161435;0,0;20,000000000000007;17,670287560888063
6095,2291594572125;0,0;19,999999999999993;17,650741320441178
6122,946586542441;0,0;20,00000000000001;17,63517421024653
6150,8043160652105;0,0;19,999999999999996;17,62183717112744
6163,191226273604;0,0;19,999999999999996;17,612274829008292
6176,049673373273;0,0;20,00000000000001;17,604773029737327
6148,679416006718;0,0;20,000000000000004;17,604970055217745
4582,698105691226;0,0;19,99999999999999;18,24712191623642
4727,412692604717;0,0;20,000000000000004;18,27789232080138
4454,2836921944345;0,0;20,0;18,392618903257564
4190,326178643817;0,0;19,999999999999996;18,515891753349297
4208,511049194069;0,0;20,000000000000007;18,527458639134103
4170,316742343089;0,0;19,99999999999999;18,548150970058938
4326,1875630506365;0,0;20,000000000000004;18,497879142292682
4623,140116314181;0,0;20,0;18,374559122897658
4909,332958733324;0,0;19,999999999999996;18,242038933813344
5143,812303206167;0,0;20,000000000000004;18,12893631896979
5345,512679367496;0,0;20,000000000000007;18,03214984519896
5522,094213497661;0,0;20,000000000000007;17,948679755139295
5682,369794311223;0,0;20,000000000000014;17,875396674923408
5822,187288662095;0,0;20,000000000000004;17,811203066354807
5969,675058621449;0,0;19,999999999999982;17,750910142606248
6091,080164915881;0,0;20,000000000000018;17,69706088110238
6228,3949487961845;0,0;20,0;17,644276445277356
6342,904386874511;0,0;20,000000000000004;17,59579794055319
6439,897081832459;0,0;20,000000000000004;17,552601627445746
6530,966274458033;0,0;20,00000000000001;17,513357757917344
6612,996485037888;0,0;19,999999999999996;17,47781935426342
6685,070377587818;0,0;19,999999999999996;17,445995540002787
6762,98321038898;0,0;19,99999999999999;17,415326695224675
6771,832022447843;0,0;20,000000000000007;17,396526159045763
5187,279201668065;0,0;20,000000000000004;18,035101310566183
5239,126429559796;0,0;19,999999999999986;18,09158674607621
5031,359083898692;0,0;19,999999999999993;18,17509245641557
4833,459617130016;0,0;20,0;18,264701669824078
4872,173106410712;0,0;19,999999999999996;18,266179527598773
4904,537075434226;0,0;19,999999999999996;18,26196757403036
5081,17492695014;0,0;19,999999999999996;18,206877093028304
5102,427879042684;0,0;19,99999999999999;18,208867448437065
5521,664476919043;0,0;19,999999999999996;18,048801241482334
5845,57057120963;0,0;20,000000000000004;17,90558213542737
6117,147464093413;0,0;20,000000000000007;17,78039835938549
6384,535047740303;0,0;20,000000000000007;17,666105842392962
6618,4659495160595;0,0;20,000000000000004;17,563412191685977
6841,508724777806;0,0;19,99999999999999;17,469053418810994
7051,046854029154;0,0;20,000000000000007;17,381606423000367
7230,941079051402;0,0;20,000000000000007;17,302886134302987
7392,743283657944;0,0;19,999999999999993;17,232044347263493
7548,3678060168;0,0;20,000000000000007;17,166666222287958
7679,329749723798;0,0;19,999999999999993;17,1083860769486
7792,203623686155;0,0;19,999999999999996;17,057061659727037
7899,07744250028;0,0;19,99999999999999;17,01064961793581
7992,721935964974;0,0;19,99999999999998;16,9691669389562
8071,79207675906;0,0;20,000000000000007;16,932841641876056
8060,820721848193;0,0;19,999999999999982;16,914056945662686
6965,284201526802;0,0;20,0;17,335159096909223
6784,427177420311;0,0;19,999999999999993;17,44701578733804
6490,74465568395;0,0;20,000000000000014;17,55915135946585
6236,666657690374;0,0;20,0;17,672565221903373
5957,855994134892;0,0;20,0;17,80649197267944
4635,965540229193;0,0;19,999999999999996;18,3899079479647
5077,0297264105;0,0;19,999999999999993;18,32269532107311
5593,367449511311;0,0;20,000000000000014;18,118510441773807
6059,364577646267;0,0;20,000000000000004;17,910333985058248
6450,681624461702;0,0;19,999999999999996;17,728930451914547
6792,032131507829;0,0;19,999999999999996;17,570798282099837
7081,184506695801;0,0;20,000000000000018;17,43431736617065
7340,526294964061;0,0;20,00000000000002;17,314935230799403
