ID_Vehicle,type,capacity,capacity_unit,consumption_rate,consumption_rate_unit,charge_efficiency,charge_power_max,charge_power_max_unit,discharge_efficiency,discharge_power_max,discharge_power_max_unit,charge_bidirectional,id_parking_at_home_profile,id_distance_profile
20015500772,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015500772,20015500772
20015501071,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015501071,20015501071
20015501111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015501111,20015501111
20015501671,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015501671,20015501671
20015501711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015501711,20015501711
20015501712,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015501712,20015501712
20015501971,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015501971,20015501971
20015502011,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015502011,20015502011
20015502091,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015502091,20015502091
20015502891,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015502891,20015502891
20015502951,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015502951,20015502951
20015502953,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015502953,20015502953
20015502991,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015502991,20015502991
20015503611,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015503611,20015503611
20015503612,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015503612,20015503612
20015503951,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015503951,20015503951
20015504111,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015504111,20015504111
20015504231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015504231,20015504231
20015504851,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015504851,20015504851
20015504971,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015504971,20015504971
20015505111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015505111,20015505111
20015505691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015505691,20015505691
20015505692,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015505692,20015505692
20015506012,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015506012,20015506012
20015506031,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015506031,20015506031
20015506071,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015506071,20015506071
20015506311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015506311,20015506311
20015506851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015506851,20015506851
20015507051,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015507051,20015507051
20015507091,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015507091,20015507091
20015507731,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015507731,20015507731
20015507771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015507771,20015507771
20015507851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20015507851,20015507851
20015508951,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20015508951,20015508951
20021300331,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021300331,20021300331
20021300551,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021300551,20021300551
20021300851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021300851,20021300851
20021300971,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021300971,20021300971
20021300973,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021300973,20021300973
20021301771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021301771,20021301771
20021301772,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021301772,20021301772
20021302292,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021302292,20021302292
20021302411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021302411,20021302411
20021302571,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021302571,20021302571
20021302751,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021302751,20021302751
20021302851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021302851,20021302851
20021303031,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021303031,20021303031
20021303271,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021303271,20021303271
20021303491,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021303491,20021303491
20021303551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021303551,20021303551
20021303552,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021303552,20021303552
20021303711,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021303711,20021303711
20021303771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021303771,20021303771
20021303871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021303871,20021303871
20021304091,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021304091,20021304091
20021304131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021304131,20021304131
20021304912,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021304912,20021304912
20021304913,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021304913,20021304913
20021309211,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021309211,20021309211
20021309231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021309231,20021309231
20021500191,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021500191,20021500191
20021500193,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021500193,20021500193
20021500451,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021500451,20021500451
20021500651,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021500651,20021500651
20021502411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021502411,20021502411
20021502991,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021502991,20021502991
20021503111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021503111,20021503111
20021503211,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021503211,20021503211
20021503491,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021503491,20021503491
20021503591,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021503591,20021503591
20021504251,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021504251,20021504251
20021504351,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021504351,20021504351
20021504391,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021504391,20021504391
20021505091,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021505091,20021505091
20021505092,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021505092,20021505092
20021505331,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021505331,20021505331
20021505332,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021505332,20021505332
20021506111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021506111,20021506111
20021506171,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021506171,20021506171
20021506491,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021506491,20021506491
20021508031,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021508031,20021508031
20021508032,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021508032,20021508032
20021508611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021508611,20021508611
20021508891,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021508891,20021508891
20021509471,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021509471,20021509471
20021509771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021509771,20021509771
20021509871,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021509871,20021509871
20021510251,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021510251,20021510251
20021510291,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021510291,20021510291
20021510292,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021510292,20021510292
20021510411,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021510411,20021510411
20021510591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021510591,20021510591
20021510971,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021510971,20021510971
20021511011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511011,20021511011
20021511012,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511012,20021511012
20021511311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511311,20021511311
20021511312,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511312,20021511312
20021511313,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511313,20021511313
20021511391,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511391,20021511391
20021511392,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511392,20021511392
20021511731,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511731,20021511731
20021511732,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511732,20021511732
20021511831,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021511831,20021511831
20021512271,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021512271,20021512271
20021512371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021512371,20021512371
20021512372,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021512372,20021512372
20021512611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021512611,20021512611
20021512631,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021512631,20021512631
20021512991,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021512991,20021512991
20021513271,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021513271,20021513271
20021513411,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021513411,20021513411
20021514511,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021514511,20021514511
20021515371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021515371,20021515371
20021515791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021515791,20021515791
20021516051,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021516051,20021516051
20021517091,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021517091,20021517091
20021517191,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021517191,20021517191
20021517411,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021517411,20021517411
20021517931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021517931,20021517931
20021518431,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021518431,20021518431
20021518451,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021518451,20021518451
20021518971,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021518971,20021518971
20021519251,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021519251,20021519251
20021519851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021519851,20021519851
20021520731,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021520731,20021520731
20021521491,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021521491,20021521491
20021521492,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021521492,20021521492
20021522371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021522371,20021522371
20021522651,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021522651,20021522651
20021522652,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021522652,20021522652
20021522653,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021522653,20021522653
20021522654,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021522654,20021522654
20021522655,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021522655,20021522655
20021522791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021522791,20021522791
20021523491,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021523491,20021523491
20021523731,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021523731,20021523731
20021523871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021523871,20021523871
20021524391,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021524391,20021524391
20021524411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021524411,20021524411
20021526991,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021526991,20021526991
20021526992,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021526992,20021526992
20021527051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021527051,20021527051
20021527451,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021527451,20021527451
20021527911,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021527911,20021527911
20021529391,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021529391,20021529391
20021529551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021529551,20021529551
20021530571,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021530571,20021530571
20021530891,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021530891,20021530891
20021531051,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021531051,20021531051
20021531052,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021531052,20021531052
20021531071,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021531071,20021531071
20021531331,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021531331,20021531331
20021531371,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021531371,20021531371
20021531791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021531791,20021531791
20021532312,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021532312,20021532312
20021533251,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021533251,20021533251
20021533691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021533691,20021533691
20021534211,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021534211,20021534211
20021534691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021534691,20021534691
20021534931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021534931,20021534931
20021534991,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021534991,20021534991
20021535291,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021535291,20021535291
20021535292,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021535292,20021535292
20021535751,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021535751,20021535751
20021537591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021537591,20021537591
20021538131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021538131,20021538131
20021538491,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021538491,20021538491
20021539232,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021539232,20021539232
20021539611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021539611,20021539611
20021539991,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021539991,20021539991
20021540111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021540111,20021540111
20021548372,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021548372,20021548372
20021700012,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021700012,20021700012
20021700111,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021700111,20021700111
20021700191,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021700191,20021700191
20021700351,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021700351,20021700351
20021700611,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021700611,20021700611
20021700911,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021700911,20021700911
20021701251,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021701251,20021701251
20021701252,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021701252,20021701252
20021701611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021701611,20021701611
20021701612,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021701612,20021701612
20021701951,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021701951,20021701951
20021701952,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021701952,20021701952
20021702551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021702551,20021702551
20021702971,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021702971,20021702971
20021703591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021703591,20021703591
20021704811,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021704811,20021704811
20021704831,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021704831,20021704831
20021705011,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021705011,20021705011
20021706011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021706011,20021706011
20021706091,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021706091,20021706091
20021706451,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021706451,20021706451
20021707311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021707311,20021707311
20021708212,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021708212,20021708212
20021708611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021708611,20021708611
20021709011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021709011,20021709011
20021709731,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021709731,20021709731
20021709732,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021709732,20021709732
20021711151,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021711151,20021711151
20021711251,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021711251,20021711251
20021711331,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021711331,20021711331
20021711531,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021711531,20021711531
20021712471,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021712471,20021712471
20021713151,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021713151,20021713151
20021713152,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021713152,20021713152
20021714012,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021714012,20021714012
20021715711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021715711,20021715711
20021716091,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021716091,20021716091
20021716811,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021716811,20021716811
20021717171,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021717171,20021717171
20021717211,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021717211,20021717211
20021717691,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021717691,20021717691
20021717692,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021717692,20021717692
20021717951,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021717951,20021717951
20021718031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718031,20021718031
20021718032,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718032,20021718032
20021718091,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718091,20021718091
20021718351,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718351,20021718351
20021718352,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718352,20021718352
20021718691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718691,20021718691
20021718851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718851,20021718851
20021718852,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718852,20021718852
20021718891,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718891,20021718891
20021718892,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021718892,20021718892
20021719851,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021719851,20021719851
20021720211,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021720211,20021720211
20021720411,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20021720411,20021720411
20021720571,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20021720571,20021720571
20021720611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20021720611,20021720611
