ID_Vehicle,type,capacity,capacity_unit,consumption_rate,consumption_rate_unit,charge_efficiency,charge_power_max,charge_power_max_unit,discharge_efficiency,discharge_power_max,discharge_power_max_unit,charge_bidirectional,id_parking_at_home_profile,id_distance_profile
20052104311,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104311,20052104311
20052104312,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104312,20052104312
20052104351,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104351,20052104351
20052104431,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104431,20052104431
20052104471,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104471,20052104471
20052104472,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104472,20052104472
20052104531,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104531,20052104531
20052104532,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104532,20052104532
20052104591,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104591,20052104591
20052104592,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104592,20052104592
20052104611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104611,20052104611
20052104612,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104612,20052104612
20052104731,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104731,20052104731
20052104771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104771,20052104771
20052104791,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104791,20052104791
20052104931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104931,20052104931
20052104951,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104951,20052104951
20052104952,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104952,20052104952
20052104971,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104971,20052104971
20052104991,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104991,20052104991
20052104992,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052104992,20052104992
20052105011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105011,20052105011
20052105111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105111,20052105111
20052105192,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105192,20052105192
20052105193,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105193,20052105193
20052105331,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105331,20052105331
20052105332,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105332,20052105332
20052105551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105551,20052105551
20052105651,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105651,20052105651
20052105691,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105691,20052105691
20052105792,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105792,20052105792
20052105811,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105811,20052105811
20052105831,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052105831,20052105831
20052106011,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052106011,20052106011
20052106051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052106051,20052106051
20052106052,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052106052,20052106052
20052106111,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052106111,20052106111
20052106311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052106311,20052106311
20052106871,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052106871,20052106871
20052106912,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052106912,20052106912
20052107071,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052107071,20052107071
20052107171,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052107171,20052107171
20052107191,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052107191,20052107191
20052107351,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052107351,20052107351
20052107732,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052107732,20052107732
20052300231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052300231,20052300231
20052300271,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052300271,20052300271
20052300311,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052300311,20052300311
20052300371,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052300371,20052300371
20052300411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052300411,20052300411
20052300451,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052300451,20052300451
20052300511,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052300511,20052300511
20052300813,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052300813,20052300813
20052301111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301111,20052301111
20052301112,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301112,20052301112
20052301151,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301151,20052301151
20052301231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301231,20052301231
20052301291,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301291,20052301291
20052301292,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301292,20052301292
20052301411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301411,20052301411
20052301531,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301531,20052301531
20052301591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301591,20052301591
20052301631,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301631,20052301631
20052301731,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301731,20052301731
20052301791,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301791,20052301791
20052301792,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052301792,20052301792
20052302131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052302131,20052302131
20052302291,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052302291,20052302291
20052302391,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052302391,20052302391
20052302411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052302411,20052302411
20052302711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052302711,20052302711
20052303031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303031,20052303031
20052303211,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303211,20052303211
20052303271,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303271,20052303271
20052303411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303411,20052303411
20052303431,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303431,20052303431
20052303451,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303451,20052303451
20052303511,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303511,20052303511
20052303611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303611,20052303611
20052303691,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303691,20052303691
20052303692,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303692,20052303692
20052303731,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303731,20052303731
20052303791,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303791,20052303791
20052303811,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052303811,20052303811
20052304011,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304011,20052304011
20052304031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304031,20052304031
20052304291,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304291,20052304291
20052304491,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304491,20052304491
20052304591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304591,20052304591
20052304691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304691,20052304691
20052304751,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304751,20052304751
20052304791,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304791,20052304791
20052304871,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304871,20052304871
20052304872,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304872,20052304872
20052304891,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304891,20052304891
20052304911,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052304911,20052304911
20052305031,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305031,20052305031
20052305051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305051,20052305051
20052305391,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305391,20052305391
20052305411,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305411,20052305411
20052305551,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305551,20052305551
20052305631,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305631,20052305631
20052305771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305771,20052305771
20052305791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305791,20052305791
20052305792,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305792,20052305792
20052305831,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305831,20052305831
20052305971,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305971,20052305971
20052305972,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052305972,20052305972
20052306031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306031,20052306031
20052306032,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306032,20052306032
20052306131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306131,20052306131
20052306192,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306192,20052306192
20052306251,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306251,20052306251
20052306331,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306331,20052306331
20052306371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306371,20052306371
20052306511,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306511,20052306511
20052306531,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052306531,20052306531
20052307071,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307071,20052307071
20052307151,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307151,20052307151
20052307152,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307152,20052307152
20052307231,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307231,20052307231
20052307232,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307232,20052307232
20052307391,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307391,20052307391
20052307431,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307431,20052307431
20052307451,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307451,20052307451
20052307452,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307452,20052307452
20052307511,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307511,20052307511
20052307551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307551,20052307551
20052307552,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307552,20052307552
20052307611,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307611,20052307611
20052307871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307871,20052307871
20052307891,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307891,20052307891
20052307951,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20052307951,20052307951
20055900031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055900031,20055900031
20055900371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055900371,20055900371
20055900421,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20055900421,20055900421
20055900531,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20055900531,20055900531
20055900791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055900791,20055900791
20055900911,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20055900911,20055900911
20055901141,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20055901141,20055901141
20055901142,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055901142,20055901142
20055901511,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055901511,20055901511
20055902531,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20055902531,20055902531
20055902591,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,20055902591,20055902591
20055902881,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20055902881,20055902881
20055902911,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20055902911,20055902911
20055903461,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055903461,20055903461
20055903611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055903611,20055903611
20055904891,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20055904891,20055904891
20055904922,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055904922,20055904922
20055905131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055905131,20055905131
20055905161,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055905161,20055905161
20055905241,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055905241,20055905241
20055905361,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20055905361,20055905361
20055905611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20055905611,20055905611
20056100011,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100011,20056100011
20056100171,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100171,20056100171
20056100291,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100291,20056100291
20056100371,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100371,20056100371
20056100372,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100372,20056100372
20056100491,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100491,20056100491
20056100591,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100591,20056100591
20056100651,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100651,20056100651
20056100771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100771,20056100771
20056100812,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100812,20056100812
20056100911,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056100911,20056100911
20056101091,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101091,20056101091
20056101231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101231,20056101231
20056101251,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101251,20056101251
20056101252,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101252,20056101252
20056101271,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101271,20056101271
20056101311,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101311,20056101311
20056101312,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101312,20056101312
20056101331,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101331,20056101331
20056101351,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101351,20056101351
20056101371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,20056101371,20056101371
